Internal ID,Internal ID,Legal Name,Name,PO Num,PO Name,PO #,SO Id,SO Num,SO Name,SO #,Date,Item,Quantity,Item Rate,Item Name,Item DisplayName,Item-Price,Item-PurcDesc,Item-Description
643605,643605,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3750,Purchase Order #POU3750,PURCHORD11833,643481,SOU4893,Sales Order #SOU4893,SALESORD10551,2023-04-06,AW-IR-JSR,1,.0126412,AW-IR-JSR,,,ARCTIC WOLF IR JUMPSTART RETAINER ,
643605,643605,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3750,Purchase Order #POU3750,PURCHORD11833,643481,SOU4893,Sales Order #SOU4893,SALESORD10551,2023-04-06,AW-PLATFORM,810,4.74045,AW-PLATFORM,,,Arctic Wolf Platform License - 1 access - hosted,
643605,643605,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3750,Purchase Order #POU3750,PURCHORD11833,643481,SOU4893,Sales Order #SOU4893,SALESORD10551,2023-04-06,AW-MDR-OB,1,6871.882732,AW-MDR-OB,,,ARCTIC WOLF MDR ONBOARDING ,
643605,643605,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3750,Purchase Order #POU3750,PURCHORD11833,643481,SOU4893,Sales Order #SOU4893,SALESORD10551,2023-04-06,AW-MR-OB,1,1833.8715252,AW-MR-OB,,,ARCTIC WOLF MANAGED RISK ONBOARDING ,
643605,643605,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3750,Purchase Order #POU3750,PURCHORD11833,643481,SOU4893,Sales Order #SOU4893,SALESORD10551,2023-04-06,AW-SHP,3,151.6944,AW-SHP,,,ARCTIC WOLF SENSOR SHIPPING ,
643605,643605,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3750,Purchase Order #POU3750,PURCHORD11833,643481,SOU4893,Sales Order #SOU4893,SALESORD10551,2023-04-06,AW-MDR-3XX-S-10GFNB,2,682.6248,AW-MDR-3XX-S-10GFNB,,,300SRS SENSOR 2X10G SFP+ W FIBER LC CONNS HW ARCTIC WOLF ,
646421,646421,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3751,Purchase Order #POU3751,PURCHORD11840,642703,SOU4890,Sales Order #SOU4890,SALESORD10544,2023-04-06,MNW83LL/A,1,2937.81488,MNW83LL/A,,,"Apple MacBook Pro M2 Pro - M2 Pro 19-core GPU - 16 GB RAM - 512 GB SSD - 16.2"" 3456 x 2234 @ 120 Hz - 802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth - space gray - kbd: US",
646421,646421,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3751,Purchase Order #POU3751,PURCHORD11840,642703,SOU4890,Sales Order #SOU4890,SALESORD10544,2023-04-06,SGCT2LL/A,1,352.68948,SGCT2LL/A,,,"AppleCare+ Extended service agreement - parts and labor - 3 years (from original purchase date of the equipment) - carry-in - must be purchased within 60 days of the product purchase - for MacBook Pro (16.2 in, 16.2 in)",
642067,642067,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3744,Purchase Order #POU3744,PURCHORD11792,642062,SOU4885,Sales Order #SOU4885,SALESORD10519,2023-04-06,1051 6600 8017,1,7386.3037248,1051 6600 8017,,,HPE Warranty Renewal DX170r / DX360 / DX2200 ,
641892,641892,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3740,Purchase Order #POU3740,PURCHORD11770,640074,SOU4883,Sales Order #SOU4883,SALESORD10511,2023-04-05,FORTICO-TERM,1,3933.1450444,FORTICO-TERM,,,FORTINET COTERM PRICED PER QUOTE ,
