Internal ID,Internal ID,Legal Name,Name,PO Num,PO Name,PO #,SO Id,SO Num,SO Name,SO #,Date,Item,Quantity,Item Rate,Item Name,Item DisplayName,Item-Price,Item-PurcDesc,Item-Description
656176,656176,TD Synnex Corporation,TD Synnex Corporation [US],POU3763,Purchase Order #POU3763,PURCHORD11893,652749,SOU4899,Sales Order #SOU4899,SALESORD10566,2023-04-10,20W00155US,1,1090.3035,20W00155US,,,"Lenovo ThinkPad T14 Gen 2 20W0 180-degree hinge design - Intel Core i5 1145G7 / 2.6 GHz - vPro - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2, NVMe - 14"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6 - black - kbd: English",
656176,656176,TD Synnex Corporation,TD Synnex Corporation [US],POU3763,Purchase Order #POU3763,PURCHORD11893,652749,SOU4899,Sales Order #SOU4899,SALESORD10566,2023-04-10,5WS0A23006,1,74.2544088,5WS0A23006,,,Lenovo Onsite Upgrade Extended service agreement - parts and labor (for system with 3 years depot or carry-in warranty) - 3 years (from original purchase date of the equipment) - on-site - for (3-year pick-up and return): Thinkpad 13 (2nd Gen); ThinkPad A275; A285; A475; A485;,
656286,656286,TD Synnex Corporation,TD Synnex Corporation [US],POU3767,Purchase Order #POU3767,PURCHORD11898,652469,SOU4897,Sales Order #SOU4897,SALESORD10558,2023-04-10,MU8F2AM/A,9,146.63792,MU8F2AM/A,,,"Apple Pencil 2nd Generation Stylus for tablet - for 10.9-inch iPad Air (4th generation); 11-inch iPad Pro (1st generation, 2nd generation, 3rd generation); 12.9-inch iPad Pro (3rd generation, 4th generation, 5th generation)",
656286,656286,TD Synnex Corporation,TD Synnex Corporation [US],POU3767,Purchase Order #POU3767,PURCHORD11898,652469,SOU4897,Sales Order #SOU4897,SALESORD10558,2023-04-10,MK2E3AM/A,9,88.5895296,MK2E3AM/A,,,Apple Magic Mouse Mouse - multi-touch - wireless - Bluetooth - for 11-inch iPad Pro; 12.9-inch iPad Pro; 10.9-inch iPad Air (4th generation); 10.5-inch iPad Air (3rd generation); iPad Air 2; 10.5-inch iPad Pro; 9.7-inch iPad Pro; 10.2-inch iPad; 9.7-inch iPad; iPad mini 4;,
656183,656183,TD Synnex Corporation,TD Synnex Corporation [US],POU3766,Purchase Order #POU3766,PURCHORD11897,652463,SOU4895,Sales Order #SOU4895,SALESORD10556,2023-04-10,209745-22,8,41.4125712,209745-22,,,Poly Blackwire C3220 USB 3200 Series - headset - on-ear - wired - USB - noise isolating,
643601,643601,TD Synnex Corporation,TD Synnex Corporation [US],POU3749,Purchase Order #POU3749,PURCHORD11830,642670,SOU4888,Sales Order #SOU4888,SALESORD10538,2023-04-06,02-CF258X-001,2,438.776052,02-CF258X-001,,,"TROY MICR Toner Secure High Yield - original - MICR toner cartridge - for HP LaserJet Pro M304, M404, MFP M428; MICR M406",
643601,643601,TD Synnex Corporation,TD Synnex Corporation [US],POU3749,Purchase Order #POU3749,PURCHORD11830,642670,SOU4888,Sales Order #SOU4888,SALESORD10538,2023-04-06,CF289Y,2,348.9097612,CF289Y,,,"HP 89Y High Capacity - black - original - LaserJet - toner cartridge (CF289Y) - for LaserJet Enterprise M507, MFP M528; LaserJet Enterprise Flow MFP M528",
640080,640080,TD Synnex Corporation,TD Synnex Corporation [US],POU3737,Purchase Order #POU3737,PURCHORD11764,639657,SOU4880,Sales Order #SOU4880,SALESORD10494,2023-04-05,16Z90P-N.APB7U1,1,1898.4174924,16Z90P-N.APB7U1,,,"LG gram 16Z90P-N.APB7U1 Intel Core i7 1165G7 / 2.8 GHz - Evo - Win 10 Pro 64-bit - Iris Xe Graphics - 16 GB RAM - 1 TB SSD NVMe - 16"" IPS 2560 x 1600 (WQXGA) - Wi-Fi 6 - obsidian black",
640080,640080,TD Synnex Corporation,TD Synnex Corporation [US],POU3737,Purchase Order #POU3737,PURCHORD11764,639657,SOU4880,Sales Order #SOU4880,SALESORD10494,2023-04-05,PZ16E20000U,1,59.9319292,PZ16E20000U,,,"LG ExtendedCare Extended service agreement - parts and labor - 2 years (2nd/3rd year) - for gram 16T90P-K.AA75A1, 16T90P-K.APB7U1, 16Z90P-N.APB7U1, 16Z90P-N.APS5U1",
639643,639643,TD Synnex Corporation,TD Synnex Corporation [US],POU3733,Purchase Order #POU3733,PURCHORD11717,639487,SOU4875,Sales Order #SOU4875,SALESORD10478,2023-04-05,GW2480,1,178.0133784,GW2480,,,"BenQ GW2480 LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) @ 60 Hz - IPS - 250 cd/m² - 1000:1 - 5 ms - HDMI, VGA, DisplayPort - speakers - black",
